id,companyId,employeeId,mesReferencia,periodId,valorHora,cargaHorariaDiaria,diasUteisNoMes,salarioBrutoMes,horasExtrasValor,adicionaisValor,adicionaisDetalhes,totalProventos,descontoAdiantamento,descontoFaltas,descontoFaltasQtd,descontoAtrasos,descontoAtrasosMinutos,descontoVrFaltas,descontoVtFaltas,descontoPensao,descontoInss,descontoIrrf,descontoFgts,descontoEpi,descontoOutros,descontoOutrosDetalhes,totalDescontos,acertoEscuroValor,acertoEscuroDetalhes,salarioLiquido,status,dataPagamento,dataPagamentoPrevista,consolidadoPor,consolidadoEm,bancoDestino,observacoes,createdAt,updatedAt,vaValor,vtValor,vrValor,seguroVidaValor,contribSindicalValor,fgtsValor,inssValor,dissidioValor,convencaoValor,ddsValor,rateioPorObra
456,60002,420121,2026-01,,"11,85",8,27,2559.60,0.00,0,,2559.60,1023.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,204.77,0,0,,1023.84,0.00,[],1535.76,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,204.77,0.00,0,0,0,[]
457,60002,420122,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
458,60002,420124,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
459,60002,420125,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
460,60002,420126,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
461,60002,420127,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
462,60002,420128,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
463,60002,420129,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
464,60002,420130,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
465,60002,420131,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
466,60002,420132,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
467,60002,420133,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
468,60002,420134,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
469,60002,420135,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
470,60002,420136,2026-01,,"7,47",8,27,1613.52,0.00,0,,1613.52,645.41,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,129.08,0,0,,645.41,0.00,[],968.11,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,129.08,0.00,0,0,0,[]
471,60002,420137,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
472,60002,420138,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
473,60002,420139,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:44,2026-03-03 22:21:44,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
474,60002,420140,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
475,60002,420141,2026-01,,"6,63",8,27,1432.08,0.00,0,,1432.08,572.83,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,114.57,0,0,,572.83,0.00,[],859.25,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,114.57,0.00,0,0,0,[]
476,60002,420142,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
477,60002,420143,2026-01,,"28,18",8,27,6086.88,0.00,0,,6086.88,2434.75,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,486.95,0,0,,2434.75,0.00,[],3652.13,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,486.95,0.00,0,0,0,[]
478,60002,420144,2026-01,,"11,36",8,27,2453.76,0.00,0,,2453.76,981.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,196.30,0,0,,981.50,0.00,[],1472.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,196.30,0.00,0,0,0,[]
479,60002,420145,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
480,60002,420146,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
481,60002,420147,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
482,60002,420148,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
483,60002,420149,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
484,60002,420150,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
485,60002,420151,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
486,60002,420152,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
487,60002,420153,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
488,60002,420154,2026-01,,"18,18",8,27,3926.88,0.00,0,,3926.88,1570.75,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,314.15,0,0,,1570.75,0.00,[],2356.13,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,314.15,0.00,0,0,0,[]
489,60002,420155,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
490,60002,420156,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
491,60002,420157,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
492,60002,420158,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
493,60002,420159,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
494,60002,420160,2026-01,,"15,91",8,27,3436.56,0.00,0,,3436.56,1374.62,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,274.92,0,0,,1374.62,0.00,[],2061.94,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,274.92,0.00,0,0,0,[]
495,60002,420161,2026-01,,"7,90",8,27,1706.40,0.00,0,,1706.40,682.56,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,136.51,0,0,,682.56,0.00,[],1023.84,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,136.51,0.00,0,0,0,[]
496,60002,420162,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
497,60002,420163,2026-01,,"7,90",8,27,1706.40,0.00,0,,1706.40,682.56,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,136.51,0,0,,682.56,0.00,[],1023.84,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,136.51,0.00,0,0,0,[]
498,60002,420164,2026-01,,"7,90",8,27,1706.40,0.00,0,,1706.40,682.56,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,136.51,0,0,,682.56,0.00,[],1023.84,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,136.51,0.00,0,0,0,[]
499,60002,420165,2026-01,,"10,50",8,27,2268.00,0.00,0,,2268.00,907.20,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,181.44,0,0,,907.20,0.00,[],1360.80,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,181.44,0.00,0,0,0,[]
500,60002,420166,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
501,60002,420167,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
502,60002,420168,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
503,60002,420169,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
504,60002,420170,2026-01,,"22,73",8,27,4909.68,0.00,0,,4909.68,1963.87,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,392.77,0,0,,1963.87,0.00,[],2945.81,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,392.77,0.00,0,0,0,[]
505,60002,420171,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
506,60002,420172,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
507,60002,420173,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:45,2026-03-03 22:21:45,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
508,60002,420174,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
509,60002,420175,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
510,60002,420176,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
511,60002,420177,2026-01,,"9,09",8,27,1963.44,0.00,0,,1963.44,785.38,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,157.08,0,0,,785.38,0.00,[],1178.06,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,157.08,0.00,0,0,0,[]
512,60002,420178,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
513,60002,420179,2026-01,,"12,61",8,27,2723.76,0.00,0,,2723.76,1089.50,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,217.90,0,0,,1089.50,0.00,[],1634.26,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,217.90,0.00,0,0,0,[]
514,60002,420180,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
515,60002,420181,2026-01,,"14,55",8,27,3142.80,0.00,0,,3142.80,1257.12,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,251.42,0,0,,1257.12,0.00,[],1885.68,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,251.42,0.00,0,0,0,[]
516,60002,420188,2026-01,,"10,50",8,27,2268.00,0.00,0,,2268.00,907.20,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,181.44,0,0,,907.20,0.00,[],1360.80,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,181.44,0.00,0,0,0,[]
517,60002,450001,2026-01,,"9,95",8,27,2149.20,0.00,0,,2149.20,859.68,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,171.94,0,0,,859.68,0.00,[],1289.52,simulado,,2026-02-06 00:00:00,,,,,2026-03-03 22:21:46,2026-03-03 22:21:46,0.00,0.00,270.00,0.00,0,171.94,0.00,0,0,0,[]
1022,60002,420054,2026-03,,"12,61",8,26,2622.88,0.00,0,,2622.88,1049.15,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,209.83,0,0,,1049.15,0.00,[],1573.73,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,209.83,0.00,0,0,0,[]
1023,60002,420055,2026-03,,"12,61",8,26,2622.88,0.00,0,,2622.88,1049.15,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,209.83,0,0,,1049.15,0.00,[],1573.73,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,209.83,0.00,0,0,0,[]
1024,60002,420056,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1025,60002,420057,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1026,60002,420058,2026-03,,"12,61",8,26,2622.88,0.00,0,,2622.88,1049.15,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,209.83,0,0,,1049.15,0.00,[],1573.73,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,209.83,0.00,0,0,0,[]
1027,60002,420059,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1028,60002,420060,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1029,60002,420061,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1030,60002,420062,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1031,60002,420063,2026-03,,"9,95",8,26,2069.60,0.00,0,,2069.60,827.84,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,165.57,0,0,,827.84,0.00,[],1241.76,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,165.57,0.00,0,0,0,[]
1032,60002,420064,2026-03,,"2,24",8,26,465.92,0.00,0,,465.92,186.37,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,37.27,0,0,,186.37,0.00,[],279.55,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,37.27,0.00,0,0,0,[]
1033,60002,420065,2026-03,,"12,61",8,26,2622.88,0.00,0,,2622.88,1049.15,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,209.83,0,0,,1049.15,0.00,[],1573.73,simulado,,2026-04-07 00:00:00,,,,,2026-03-04 01:49:09,2026-03-04 01:49:09,0.00,0.00,260.00,0.00,0,209.83,0.00,0,0,0,[]
