id,companyId,employeeId,obraId,tipo,dataInicio,dataFim,motivoTransferencia,obraOrigemId,registradoPor,registradoPorUserId,observacoes,createdAt
210010,60002,1380006,90005,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:54:32
210011,60002,1320015,90005,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:54:32
210012,60002,1380007,90005,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:54:32
210013,60002,420081,90004,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:54:52
210014,60002,1380011,90002,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:55:06
210015,60002,1260001,90001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:55:20
210016,60002,1410013,90005,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:55:32
210017,60002,1380008,210001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:55:43
210018,60002,1410012,90003,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 00:56:14
210019,60002,420114,210001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 01:00:32
210020,60005,1200006,270001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 01:03:28
210021,60005,1200007,270001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 01:03:28
210022,60002,420127,180001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 01:07:04
210023,60002,1200013,270005,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 01:54:25
240001,60002,420088,90002,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 11:56:13
240002,60005,1200013,270005,saida,2026-03-10 00:00:00,2026-03-10 00:00:00,Transferência para outra obra,,Felipe Costa Alves,601043,,2026-03-10 11:56:35
240003,60005,1200013,270005,transferencia,2026-03-10 00:00:00,,,270005,Felipe Costa Alves,601043,,2026-03-10 11:56:35
240004,60005,1200010,270001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 11:56:58
240005,60002,420106,90001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:22:51
240006,60002,420075,90001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:23:32
240007,60002,420131,90001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:24:08
240008,60005,1200011,270001,saida,2026-03-09 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:24:43
240009,60002,420159,90001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:29:01
240010,60002,420106,90003,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:33:07
240011,60002,420159,90003,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:33:07
240012,60002,420131,270001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:33:26
240013,60002,1200011,90004,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:33:39
240014,60002,420075,240001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:33:47
240015,60002,420055,240004,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:39:21
240016,60002,420055,90004,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:39:37
240017,60002,420170,150001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:40:06
240018,60002,420096,150001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:40:09
240019,60002,420096,90001,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:40:48
240020,60002,420120,240003,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Remoção da obra,,Felipe Costa Alves,601043,,2026-03-10 12:42:00
240021,60002,420120,90004,alocacao,2026-03-10 00:00:00,,,,Felipe Costa Alves,601043,,2026-03-10 12:42:27
240022,60002,420188,210001,saida,2026-02-28 00:00:00,2026-03-10 00:00:00,Auto-desalocação: status alterado para Desligado,,Isabela Augusta da Silva Velloso Monteiro,990252,,2026-03-10 13:34:52
