codigo_interno,nome,unidade,quantidade_atual,tipo_controle,categoria,empresa
MAT-0215,Disco de Corte de Concreto para Makita,un,31.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0216,Tubo de 50Mm Esgoto Série Normal,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0217,Curva 90° Pvc Esgoto Ø50mm Série Normal,pç,13.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0218,Luva Esgoto 50Mm,un,22.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0219,Te Esgoto 50Mm,un,24.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0220,Rompedor Martelete 6Kg,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0221,Pasta Sanfonada,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0222,Caneta Bic,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0223,Caneta Marcação Fina,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0224,Caneta Permanente,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0225,Lápis de Carpinteiro Strait Line Grafite 180Mm 66305Sl Irwin,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0226,Grampeador Metal,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0227,Grampo para Grampeador 106/6,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0228,Giz Lousa,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0229,Fita Transparente 48X45,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0230,Tesoura 13Cm,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0231,Kerakol Rejunte Resinado Branco 2Kg,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0232,Delta Classic Porc Dallas Gray Act 70X70,m²,26.840,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0233,Argamassa Ac3 20Kg,pç,28.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0234,Luva 50Mm Esgoto,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0235,"Base de Registro de Gaveta 4509.202 3/4"" Deca Pvc",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0236,Plug 3/4,un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0237,Joelho 45º 3/4,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0238,Prego Aço 17X21,un,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0239,Caixa de Passagem 4X2,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0240,"Quadro de Sobrepor em Chapa de Aço, para Disjuntores 24 Din / 18 Bolt-on de 150",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0241,Engate Flexível 40Cm - Deca,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0242,Engate Flexível 60Cm,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0243,Sifão,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0244,"Niple Pvc Roscável 1/2""",un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0245,Bucha de Redução Pvc Roscável de 3/4'' X 1/2'',un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0246,Veda Rosca,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0247,Chapisco Colante Quartzolit,un,245.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0248,Brita 0,m³,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0249,"Aditivo Colante ""Bianco",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0250,Lajota 09X19x29,un,13100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0251,Tijolinho Maciço,un,2200.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0252,Areia Lavada,m³,106.100,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0253,"Cimento Cpiii-e-32 (Sacos de 50 Kg) (Volume do Saco 0,036 M³)",un,29712.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0254,"Porta de Abrir Frizada 80 X 2,10 Cm 3,50 Cm",pç,476.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0255,"Metalon 50X30 #2,00 (1,468 Kg/M)",m,36.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0256,Chapa de Aço 10Cm X 10Cm Espessura: 7M,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0257,Madeirite 14Mm,un,540.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0258,"Sarrafo de Cambará Ou Garapeira 0,2 Cm X 0,10 Cm X 4M - Bruto",un,150.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0259,"Sarrafo de Cedrinho/Tauri 2,5 X 7,0 Cm - Bruto",m,500.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0260,Prego 18X30,kg,54.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0261,Prego 17X21,kg,65.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0262,Galvite,gl,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0263,Tinta 18L,L,36.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0264,"Tinta Acrílica para Pisos, Ref. Novacor Piso Liso-amarelo (Globo/Novacor)",un,7.200,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0265,"Thinner, Ref. Natrielli Ou Equivalente",L,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0266,Rolo de Espuma 15 Cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0267,Rolo de Lã 23 Cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0268,Tinta Látex Acrílico Cor Branca 18 L,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0269,Lixa 100,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0270,"Selador Acrílico 3,6Litros",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0271,Piso Reposição,m²,4.900,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0272,Caixa Copo 180Ml,cx,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0273,Bucha de Louça,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0274,Detergente,gl,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0275,Água Sanitária,L,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0276,Papel Higienico,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0277,Álcool 70,gl,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0278,Vassoura de Piaçava,un,9.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0279,Duto Condutor de Entulho,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0280,Tela Mosqueteiro Cozinha,m²,2.800,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0281,DISCO PARA CONCRETO IRWIN  4 3/8 110 MM,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0282,Guincho de Coluna Elétrico com Capacidade de 200Kg,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0283,Filtro de Água,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0284,"Disco Corte Ferro 4""",un,77.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0285,"Disco Porcelanato 4""",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0286,SERRA COPO DIAMANTADA  ALVENARIA 25 MM,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0287,ARAME RECOZIDO TORCIDO,kg,12.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0288,"NEUTROL 3,6 L",galão,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0289,TESOURA TRAMONTINA ,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0290,"Eletrodo 6013 2,5Mm",kg,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0291,"Eletrodo 6013 3,5Mm",kg,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0292,"Esticador 7/8"" 17Kn (Olhal-olhal) para Cabo de Aço",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0293,Parafuso Sextavado N12 com Bucha,un,80.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0294,Plug Macho 10a,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0295,Plug Macho 20a,un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0296,Plug Femea 10a,un,13.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0297,Plug Femea 20a,un,21.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0298,Régua 20 a com 5 Entradas,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0299,Fita Isolante,un,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0300,Lapis Carpinteiro,un,63.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0301,Frete,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0302,Cantoneira Plasbil para Forro Pvc,un,28.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0303,Te Pvc Solda Rosca 25X 1/2,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0304,"Janela Alumínio Branco 0,60X0,60",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0305,"Cantoneira 1""",un,35.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0306,"Aço em Barras Ca-50 (a Ou B) Fyk= 500 Mpa, Ø16,0 Mm (1,578 Kg/M)",kg,11.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0307,"Aço em Barras Ca-50 (a Ou B) Fyk= 500 Mpa, Ø20,0 Mm (2,466 Kg/M)",kg,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0308,Arame Recozido Nº 18 Bwg,kg,131.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0309,"Aço em Barras Ca-50 (a Ou B) Fyk= 500 Mpa, Ø6,3 Mm (0,245 Kg/M)",kg,107.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0310,"Aço em Barras Ca-50 (a Ou B) Fyk= 500 Mpa, Ø12,5 Mm (0,963 Kg/M)",kg,226.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0311,"Aço em Barras Ca-50 (a Ou B) Fyk= 500 Mpa, Ø10,0 Mm (0,617 Kg/M)",kg,74.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0312,"Aço em Barras Ca-60 (a Ou B) Fyk= 600 Mpa, Ø5,0 Mm (0,154 Kg/M)",kg,214.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0313,"Aço em Barras Ca-50 (a Ou B) Fyk= 500 Mpa, Ø8,0 Mm (0,395 Kg/M)",kg,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0314,Sinalização Completa de Obra com Placas de Identificação,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0315,Raspador de Rejunte,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0316,- Bloco Espuma Comp,un,52.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0317,Folha de Serra,un,24.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0318,"Caixa de Passagem em Chapa 18, com Tampa Parafusada, 20 X 20 X 10 Cm",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0319,Módulo Cego P/ Interruptor em Caixa 4X2,pç,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0320,Tramontina 2 Placa 4X4,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0321,Módulo Tomada Padrão Brasileiro 2P+t 20a,un,7.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0322,Módulo P/ Tomada em Caixa 4X2 10a 250V,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0323,Mascara Pff2 C/ Válvula,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0324,Aplicador de Massa,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0325,Laje Painel Treliçado H-12 com Eps,m²,44.110,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0326,"Pré-laje em Painel Pré-fabricado Treliçado, com Eps Classe Pi, H= 16 Cm",m²,64.360,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0327,"Pré-laje em Painel Pré-fabricado Treliçado, com Eps Classe Pi, H= 20 Cm",m²,201.600,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0328,Capa de Chuva,un,20.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0329,Broca,un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0330,Broca Chata Madeira Avulsa,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0331,"Adesivo Estrutural Bicomponente, à Base de Epóxi, Ref. Cola Compound- Otto Baumg...",kg,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0332,Marreta 1Kg com Cabo,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0333,"Ponteiro de 10""",un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0334,"Talhadeira de 10""",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0335,Lona Preta 8Mt X 50Mt,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0336,Concreto Usinado 30Mpa Slump 12+-2Cm,m,11.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0337,Serviço de Bombeamento,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0338,Janela Alumínio Basculante 60X60,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0339,Aço Ca 50 - 10Mm,kg,40.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0340,"Aço Ca 50- 6,3Mm",kg,47.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0341,Aço Ca 50 - 8Mm,kg,287.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0342,Malha Média 15 X 15 Painel 3 X 2M,pç,138.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0343,"Arame Recozido Torcido 18 Trançado Bwg 18 1,24Mm 6Kg",kg,69.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0344,Aço Ca 50 20Mm,kg,59.187,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0345,Marca Texto,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0346,Caneta Esferográfica,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0347,Pasta Elástico,un,8.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0348,Eletroduto Corrugado Flexível de Ø3/4 (Tigre),pç,18.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0349,"Eletroduto de Pvc Corrugado Flexível Laranja, de= 32Mm",m,200.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0350,Conduíte Corrugado 3/4,m,800.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0351,Caixinha Octagonal Pvc Dupla- Profunda,pç,200.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0352,Abraçadeira de Nylon - 100 Unidades,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0353,Trena 5 M,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0354,Lajota 14X19x29,un,1600.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0355,Canaleta 19X19x39,un,200.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0356,Lajota 19X19x29,un,7700.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0357,Bloco Canaleta Cerâmico 14 X 19 X 29,pç,100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0358,Canaleta Cerâmica 09X19x29,un,350.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0359,Cimento Cpii,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0360,Pneu Kumho,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0361,Terminal Honda Fit,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0362,Válvula,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0363,Container Escritório com Ar Condicionado,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0364,"Container Almoxarifado Marito 6X2,40m",vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0365,Guincho de Coluna,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0366,Andaimes,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0367,Misturador,vb,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0368,Duto de Entulho,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0369,Serviço de Monitoramento,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0370,Refeição - Almoço,un,225.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0371,Container - Vestiário,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0372,Duto Boca C Suporte Piso e Janela,vb,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0373,Suvinil Toque Fosco Base B2 16 Litros,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0374,Pu 40,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0375,10 Parafuso Nº10 Sextavado com Bucha,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0376,Pontalete 7 X 7 X 3M,pç,80.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0377,Ponteiro Comum,un,7.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0378,TALHADEIRA ENGATE RÁPIDO-STARFER,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0379,Concreto,m³,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0380,Tesoura Grande,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0381,Mini Escavadeira,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0382,Adesivo Colante Bianco 200L,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0383,Registro P/ Cortador Parede Cpv3150 Vd,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0384,Cimento Cp Iii,sc,50.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0385,"Batente Madeira Tauari 25X3,5 (Batente 23/24 P/ Folha 80)",un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0386,"Batente Madeira Tauari 17,5X3,5",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0387,"Batente Madeira Tauari 22X3,5 (2 Batente 22 P/ Folha 80)",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0388,"Batente Madeira Itauba/Garapeira/Cedro/Angelim 14 X 3,5Cm, Vão 110X210 Cm",un,6.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0389,Batente Tauari 12 X 3,pç,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0390,"Batente Madeira Itauba/Garapeira/Cedro/Angelim 13X3,5cm, Vão 52 a 92X210cm",un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0391,Serviço de Manutenção do Veículo Gol/2023 - Placa:eam 2G13,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0392,Serviço de Manutenção do Veículo Fol/2023 - Placa Ew9h23,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0393,Serviços de Manutenção de Veículo Doblo Gba 1407,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0394,Pistola para Fixação de Pino,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0395,Remoção de Entulho de Obra com Caçamba Metálica Credenciada,m³,7.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0396,Indenização de Peças Faltantes do Contrato.,vb,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0397,Rodo Puxa e Seca 60Cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0398,Rodo Púxa e Seca 30Cm,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0399,Vassoura Me Leva Welow,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0400,Limpa Vidros 1 Litro,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0401,Esponja Dupla Face C 4,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0402,Desinfetante 5 Litros,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0403,Agua Sanitária 5 Litros,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0404,Detergente Neutro 5 Litros,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0405,Sabão em Pó 800Gr,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0406,Lavatina com Pote Simples,un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0407,Arame Liso 12,kg,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0408,Alçapão ( Material e Mão de Obra),un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0409,Serra Copo para Madeira 75Mm,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0410,Cotovelo Marrom 1 Polegada 90°,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0411,"Tubo 1"" Marrom",m,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0412,"Cotovelo Marrom 1"" - 45º",un,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0413,Tubo de Cola (com Pincel Pequeno),un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0414,1 Lixa de Ferro,un,251.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0415,Chapa Xadrez,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0416,Tubo,m,2.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0417,Areia,un,30.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0418,Disco Corte de Ferro,un,25.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0419,Serviços de Confecção de Placas Diversas,un,35.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0420,Disco de Corte Starret,un,14.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0421,Spray Tinta Preto Fosco,un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0422,Bucha 8,un,110.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0423,Bucha 10,un,10.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0424,Pu 40 - Branco,un,85.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0425,"Pincel 1""",un,3.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0426,Pincel 2 1/2,un,4.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0427,"Placa de Sinalização ""Proibido Estacionar""",un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0428,Barra de Vergalhão,un,5.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0429,Bota de Segurança N40,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0430,Cimento Cp3,un,2567.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0431,Almoço,vb,26.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0432,Lanche,vb,0.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0433,Tela de Amarração de Alvenaria,pç,700.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0434,Fincapino Magazinado (Cartucho),un,1400.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0435,Pino para Pistola Fincapino,cx,2000.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0436,Lajota de 9X19x29,un,100.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-0437,Container de Escritório com Ar Condicionado,un,1.000,estoque,material,FC ENGENHARIA E CONSTRUCAO LTDA
